Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Packets/s,Flow Bytes/s,Avg Packet Size,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Fwd Packets Length Total,Bwd Packets Length Total,Flow IAT Mean,Flow IAT Std,Idle Mean,Protocol
8958696,0,0,7.794999999999999e-06,6927517.639512507,54,0,0,1,0,1,0,0,0,0,0.00010540064643400001,0.000882355726527,0.00010540064643400001,TCP
8966696,0,0,8e-06,6750000.0,54,0,0,1,0,1,0,0,0,0,0.00010426654372100001,0.0008772730636970001,0.00010426654372100001,TCP
8974557,0,0,7.861e-06,6869355.043887546,54,0,0,1,0,1,0,0,0,0,0.00010316125277800001,0.0008722769184440001,0.00010316125277800001,TCP
8982803,0,0,8.246e-06,6548629.638612661,54,0,0,1,0,1,0,0,0,0,0.000102078372781,0.000867365450671,0.000102078372781,TCP
8990648,0,0,7.844999999999999e-06,6883365.200764818,54,0,0,1,0,1,0,0,0,0,0.000101022506028,0.0008625357191280001,0.000101022506028,TCP
9002927,0,0,1.2279e-05,4397752.259956023,54,0,0,1,0,1,0,0,0,0,0.00010003248850500001,0.000857781317778,0.00010003248850500001,TCP
9010422,0,0,7.494999999999999e-06,7204803.202134756,54,0,0,1,0,1,0,0,0,0,9.902230985872039e-05,0.0008531090431600001,9.902230985872039e-05,TCP
9018313,0,0,7.891e-06,6843239.13318971,54,0,0,1,0,1,0,0,0,0,9.803150011145551e-05,0.000848512556733,9.803150011145551e-05,TCP
9026169,0,0,7.855999999999999e-06,6873727.087576374,54,0,0,1,0,1,0,0,0,0,9.706456174132646e-05,0.000843989291985,9.706456174132646e-05,TCP
9034098,0,0,7.929e-06,6810442.67877412,54,0,0,1,0,1,0,0,0,0,9.610551468869473e-05,0.000839538929083,9.610551468869473e-05,TCP
9043107,0,0,9.009e-06,5994005.994005994,54,0,0,1,0,1,0,0,0,0,9.518924512361226e-05,0.0008351558621920001,9.518924512361226e-05,TCP
9050898,0,0,7.791e-06,6931074.31651906,54,0,0,1,0,1,0,0,0,0,9.428213040033978e-05,0.000830841750009,9.428213040033978e-05,TCP
9058563,0,0,7.665e-06,7045009.784735812,54,0,0,1,0,1,0,0,0,0,9.339126114992753e-05,0.000826594053573,9.339126114992753e-05,TCP
9073511,0,0,1.4948000000000003e-05,3612523.4145036126,54,0,0,1,0,1,0,0,0,0,9.259155818394253e-05,0.0008224036391360001,9.259155818394253e-05,TCP
9081308,0,0,7.797e-06,6925740.669488264,54,0,0,1,0,1,0,0,0,0,9.173817104763455e-05,0.0008182831543380001,9.173817104763455e-05,TCP
9090258,0,0,8.949999999999999e-06,6033519.553072625,54,0,0,1,0,1,0,0,0,0,9.090900421142578e-05,0.0008142232566770001,9.090900421142578e-05,TCP
9098202,0,0,7.943999999999999e-06,6797583.081570997,54,0,0,1,0,1,0,0,0,0,9.008917478051517e-05,0.000810223900031,9.008917478051517e-05,TCP
9105972,0,0,7.769999999999998e-06,6949806.94980695,54,0,0,1,0,1,0,0,0,0,8.927373325123506e-05,0.000806284080287,8.927373325123506e-05,TCP
9113948,0,0,7.976e-06,6770310.932798396,54,0,0,1,0,1,0,0,0,0,8.84856992554896e-05,0.0008024000046530001,8.84856992554896e-05,TCP
9121902,0,0,7.953999999999999e-06,6789036.962534574,54,0,0,1,0,1,0,0,0,0,8.771052727332483e-05,0.0007985717466920001,8.771052727332483e-05,TCP
9129654,0,0,7.752e-06,6965944.272445821,54,0,0,1,0,1,0,0,0,0,8.695239112490699e-05,0.0007947975321280001,8.695239112490699e-05,TCP
9141419,0,0,1.1765000000000002e-05,4589885.252868678,54,0,0,1,0,1,0,0,0,0,8.624454714217278e-05,0.000791072855831,8.624454714217278e-05,TCP
9149493,0,0,8.074e-06,6688134.753529849,54,0,0,1,0,1,0,0,0,0,8.551428251177352e-05,0.000787403472425,8.551428251177352e-05,TCP
9157349,0,0,7.855999999999999e-06,6873727.087576374,54,0,0,1,0,1,0,0,0,0,8.47953337210196e-05,0.0007837848910530001,8.47953337210196e-05,TCP
9165001,0,0,7.652e-06,7056978.56769472,54,0,0,1,0,1,0,0,0,0,8.408301467195564e-05,0.0007802163819020001,8.408301467195564e-05,TCP
9172616,0,0,7.615e-06,7091267.235718976,54,0,0,1,0,1,0,0,0,0,8.339014920321379e-05,0.0007766955331410001,8.339014920321379e-05,TCP
9180460,0,0,7.844e-06,6884242.733299337,54,0,0,1,0,1,0,0,0,0,8.271191571209881e-05,0.0007732217101040001,8.271191571209881e-05,TCP
9188055,0,0,7.594999999999999e-06,7109940.750493745,54,0,0,1,0,1,0,0,0,0,8.203514984675817e-05,0.0007697951098340001,8.203514984675817e-05,TCP
9195749,0,0,7.694e-06,7018455.939693267,54,0,0,1,0,1,0,0,0,0,8.13809116329767e-05,0.0007664126430990001,8.13809116329767e-05,TCP
9210090,0,0,1.4341e-05,3765427.794435534,54,0,0,1,0,1,0,0,0,0,8.079880162289268e-05,0.0007630688700840001,8.079880162289268e-05,TCP
9218009,0,0,7.919e-06,6819042.808435408,54,0,0,1,0,1,0,0,0,0,8.015632629394532e-05,0.0007597749033380001,8.015632629394532e-05,TCP
9225644,0,0,7.634999999999999e-06,7072691.552062868,54,0,0,1,0,1,0,0,0,0,7.953520478873419e-05,0.000756522245922,7.953520478873419e-05,TCP
9233340,0,0,7.695999999999999e-06,7016632.016632016,54,0,0,1,0,1,0,0,0,0,7.892266297951723e-05,0.0007533111961260001,7.892266297951723e-05,TCP
9241168,0,0,7.828e-06,6898313.74552887,54,0,0,1,0,1,0,0,0,0,7.832252373129635e-05,0.0007501404963190001,7.832252373129635e-05,TCP
9249157,0,0,7.989e-06,6759294.029290275,54,0,0,1,0,1,0,0,0,0,7.772245326963793e-05,0.0007470104365480001,7.772245326963793e-05,TCP
9257112,0,0,7.955e-06,6788183.532369579,54,0,0,1,0,1,0,0,0,0,7.71502653757731e-05,0.000743917567916,7.71502653757731e-05,TCP
9265081,0,0,7.969e-06,6776257.999749028,54,0,0,1,0,1,0,0,0,0,7.656980151972496e-05,0.000740864438624,7.656980151972496e-05,TCP
9277040,0,0,1.1959e-05,4515427.711347102,54,0,0,1,0,1,0,0,0,0,7.603989272821144e-05,0.000737844886322,7.603989272821144e-05,TCP
9284811,0,0,7.770999999999999e-06,6948912.623857933,54,0,0,1,0,1,0,0,0,0,7.548758654090447e-05,0.0007348647171960001,7.548758654090447e-05,TCP
9292592,0,0,7.780999999999999e-06,6939982.007454054,54,0,0,1,0,1,0,0,0,0,7.494418851790889e-05,0.0007319203662800001,7.494418851790889e-05,TCP
9301852,0,0,9.26e-06,5831533.477321815,54,0,0,1,0,1,0,0,0,0,7.441520690917969e-05,0.000729010604221,7.441520690917969e-05,TCP
9309542,0,0,7.69e-06,7022106.631989597,54,0,0,1,0,1,0,0,0,0,7.388894520108662e-05,0.000726135780394,7.388894520108662e-05,TCP
9317422,0,0,7.879999999999999e-06,6852791.878172589,54,0,0,1,0,1,0,0,0,0,7.33690937673013e-05,0.0007232948674270001,7.33690937673013e-05,TCP
9325329,0,0,7.906999999999999e-06,6829391.678259769,54,0,0,1,0,1,0,0,0,0,7.285922765731813e-05,0.000720486869091,7.285922765731813e-05,TCP
9333219,0,0,7.889999999999999e-06,6844106.463878326,54,0,0,1,0,1,0,0,0,0,7.23572664482649e-05,0.0007177113199280001,7.23572664482649e-05,TCP
9348808,0,0,1.5589e-05,3463981.0122522293,54,0,0,1,0,1,0,0,0,0,7.191437941331129e-05,0.000714963258425,7.191437941331129e-05,TCP
9356538,0,0,7.73e-06,6985769.728331177,54,0,0,1,0,1,0,0,0,0,7.142729431618262e-05,0.000712250815225,7.142729431618262e-05,TCP
9364398,0,0,7.86e-06,6870229.007633588,54,0,0,1,0,1,0,0,0,0,7.094758929628315e-05,0.000709569008634,7.094758929628315e-05,TCP
9372183,0,0,7.785e-06,6936416.184971099,54,0,0,1,0,1,0,0,0,0,7.046613478122798e-05,0.000706918064567,7.046613478122798e-05,TCP
9380112,0,0,7.929e-06,6810442.67877412,54,0,0,1,0,1,0,0,0,0,7.000787934260582e-05,0.0007042951993910001,7.000787934260582e-05,TCP
9388392,0,0,8.279999999999999e-06,6521739.130434782,54,0,0,1,0,1,0,0,0,0,6.954758255570023e-05,0.0007017020805090001,6.954758255570023e-05,TCP
9396041,0,0,7.648999999999999e-06,7059746.37207478,54,0,0,1,0,1,0,0,0,0,6.908879560582777e-05,0.000699137855814,6.908879560582777e-05,TCP
9404026,0,0,7.985e-06,6762680.025046962,54,0,0,1,0,1,0,0,0,0,6.864192712045935e-05,0.0006966010780500001,6.864192712045935e-05,TCP
9416730,0,0,1.2704e-05,4250629.722921914,54,0,0,1,0,1,0,0,0,0,6.823954374893853e-05,0.0006940885515550001,6.823954374893853e-05,TCP
9424626,0,0,7.896e-06,6838905.775075988,54,0,0,1,0,1,0,0,0,0,6.78052147515386e-05,0.0006916061440290001,6.78052147515386e-05,TCP
9432382,0,0,7.756e-06,6962351.727694688,54,0,0,1,0,1,0,0,0,0,6.737879344395228e-05,0.000689150033621,6.737879344395228e-05,TCP
9439948,0,0,7.565999999999999e-06,7137192.704203013,54,0,0,1,0,1,0,0,0,0,6.6949966106009e-05,0.0006867206359170001,6.6949966106009e-05,TCP
9447992,0,0,8.044e-06,6713078.070611636,54,0,0,1,0,1,0,0,0,0,6.653557361011775e-05,0.00068431602474,6.653557361011775e-05,TCP
9456965,0,0,8.973e-06,6018054.162487462,54,0,0,1,0,1,0,0,0,0,6.61319786018425e-05,0.0006819360730570001,6.61319786018425e-05,TCP
9464507,0,0,7.541999999999999e-06,7159904.534606205,54,0,0,1,0,1,0,0,0,0,6.572902202606201e-05,0.000679581198197,6.572902202606201e-05,TCP
9472394,0,0,7.887000000000001e-06,6846709.775580069,54,0,0,1,0,1,0,0,0,0,6.533162347201643e-05,0.0006772505500750001,6.533162347201643e-05,TCP
9498706,0,0,2.6312000000000005e-05,2052295.5305564,54,0,0,1,0,1,0,0,0,0,6.506214403126339e-05,0.0006749350143570001,6.506214403126339e-05,TCP
9506616,0,0,7.91e-06,6826801.517067003,54,0,0,1,0,1,0,0,0,0,6.467306695016875e-05,0.00067265182837,6.467306695016875e-05,TCP
9514343,0,0,7.727e-06,6988481.946421638,54,0,0,1,0,1,0,0,0,0,6.429085860381257e-05,0.0006703915206970001,6.429085860381257e-05,TCP
9522282,0,0,7.939e-06,6801864.214636604,54,0,0,1,0,1,0,0,0,0,6.391218044613833e-05,0.000668153979286,6.391218044613833e-05,TCP
9530046,0,0,7.764e-06,6955177.743431221,54,0,0,1,0,1,0,0,0,0,6.354014078776043e-05,0.000665938559764,6.354014078776043e-05,TCP
9539412,0,0,9.366e-06,5765534.913516977,54,0,0,1,0,1,0,0,0,0,6.317934453092664e-05,0.000663744511442,6.317934453092664e-05,TCP
9547256,0,0,7.844e-06,6884242.733299337,54,0,0,1,0,1,0,0,0,0,6.281545287684392e-05,0.00066157265029,6.281545287684392e-05,TCP
9555091,0,0,7.835e-06,6892150.606253988,54,0,0,1,0,1,0,0,0,0,6.245787626777599e-05,0.0006594218403550001,6.245787626777599e-05,TCP
9566979,0,0,1.1888000000000002e-05,4542395.693135935,54,0,0,1,0,1,0,0,0,0,6.212352158187273e-05,0.0006572903847840001,6.212352158187273e-05,TCP
9574813,0,0,7.834e-06,6893030.380393158,54,0,0,1,0,1,0,0,0,0,6.17734847530242e-05,0.0006551810622900001,6.17734847530242e-05,TCP
9583144,0,0,8.330999999999999e-06,6481814.908174288,54,0,0,1,0,1,0,0,0,0,6.142946390005258e-05,0.000653091791223,6.142946390005258e-05,TCP
9590885,0,0,7.741e-06,6975842.914352152,54,0,0,1,0,1,0,0,0,0,6.108830688865322e-05,0.000651022503297,6.108830688865322e-05,TCP
9598822,0,0,7.937e-06,6803578.178152954,54,0,0,1,0,1,0,0,0,0,6.075297729878486e-05,0.000648972636988,6.075297729878486e-05,TCP
9607570,0,0,8.747999999999998e-06,6172839.50617284,54,0,0,1,0,1,0,0,0,0,6.0427863642854514e-05,0.0006469415309470001,6.0427863642854514e-05,TCP
9615300,0,0,7.73e-06,6985769.728331177,54,0,0,1,0,1,0,0,0,0,6.0099363327026364e-05,0.000644929972277,6.0099363327026364e-05,TCP
9623101,0,0,7.801e-06,6922189.462889373,54,0,0,1,0,1,0,0,0,0,5.977642462120294e-05,0.000642936941151,5.977642462120294e-05,TCP
9637827,0,0,1.4726000000000003e-05,3666983.5664810543,54,0,0,1,0,1,0,0,0,0,5.9494265803584346e-05,0.0006409594950690001,5.9494265803584346e-05,TCP
9645415,0,0,7.588e-06,7116499.736425935,54,0,0,1,0,1,0,0,0,0,5.917753909994489e-05,0.000639003052974,5.917753909994489e-05,TCP
9653161,0,0,7.746e-06,6971340.0464756,54,0,0,1,0,1,0,0,0,0,5.8866128688905305e-05,0.000637064300432,5.8866128688905305e-05,TCP
9660882,0,0,7.721e-06,6993912.705608082,54,0,0,1,0,1,0,0,0,0,5.855126814408737e-05,0.000635143667855,5.855126814408737e-05,TCP
9668734,0,0,7.852e-06,6877228.731533367,54,0,0,1,0,1,0,0,0,0,5.824738238231246e-05,0.0006332397259040001,5.824738238231246e-05,TCP
9676571,0,0,7.837e-06,6890391.731529922,54,0,0,1,0,1,0,0,0,0,5.794570831481569e-05,0.000631352916101,5.794570831481569e-05,TCP
9684922,0,0,8.351e-06,6466291.4621003475,54,0,0,1,0,1,0,0,0,0,5.7649044763474235e-05,0.000629482759454,5.7649044763474235e-05,TCP
